year,line,naic_code,company_name,premium,complaints,complaint_index,source_file
2015,life,90611,Allianz Life Ins Co Of N Amer,7362437.0,1,3.34,2015_life.pdf
2015,life,60186,Allstate Life Ins Co,8441521.0,1,2.91,2015_life.pdf
2015,life,60488,American Gen Life Ins Co,36630141.0,4,2.68,2015_life.pdf
2015,life,60577,American Income Life Ins Co,19006218.0,1,1.29,2015_life.pdf
2015,life,60895,American United Life Ins Co,51381215.0,2,0.96,2015_life.pdf
2015,life,61689,Athene Ann & Life Co,12452613.0,4,7.89,2015_life.pdf
2015,life,61492,Athene Annuity & Life Assur Co,2206567.0,2,22.28,2015_life.pdf
2015,life,61093,Atlanta Life Ins Co,32595.0,1,,2015_life.pdf
2015,life,61263,Bankers Life & Cas Co,20199838.0,4,4.87,2015_life.pdf
2015,life,62065,Colonial Penn Life Ins Co,5563698.0,1,4.42,2015_life.pdf
2015,life,62375,Consumers Life Ins Co,46385.0,1,,2015_life.pdf
2015,life,79065,Delaware Life Ins Co,122852.0,2,,2015_life.pdf
2015,life,62324,Freedom Life Ins Co Of Amer,349263.0,1,,2015_life.pdf
2015,life,65536,Genworth Life & Ann Ins Co,18571093.0,1,1.32,2015_life.pdf
2015,life,70939,Gerber Life Ins Co,8378270.0,1,2.93,2015_life.pdf
2015,life,91472,Globe Life & Accident Ins Co,18366591.0,6,8.03,2015_life.pdf
2015,life,70815,Hartford Life & Accident Ins Co,19707364.0,1,1.25,2015_life.pdf
2015,life,71153,Hartford Life & Ann Ins Co,16132052.0,1,1.52,2015_life.pdf
2015,life,64904,Investors Heritage Life Ins Co,1992408.0,1,12.34,2015_life.pdf
2015,life,65056,Jackson Natl Life Ins Co,18121774.0,1,1.36,2015_life.pdf
2015,life,65838,John Hancock Life Ins Co USA,62555228.0,1,0.39,2015_life.pdf
2015,life,65110,Kanawha Ins Co,1122852.0,1,21.89,2015_life.pdf
2015,life,58033,Knights Of Columbus,15761522.0,1,1.56,2015_life.pdf
2015,life,65331,Liberty Natl Life Ins Co,2738172.0,1,8.98,2015_life.pdf
2015,life,65498,Life Ins Co Of N Amer,25471071.0,2,1.93,2015_life.pdf
2015,life,65927,Lincoln Heritage Life Ins Co,5692688.0,1,4.32,2015_life.pdf
2015,life,65676,Lincoln Natl Life Ins Co,105364768.0,1,0.23,2015_life.pdf
2015,life,65978,Metropolitan Life Ins Co,164950444.0,5,0.74,2015_life.pdf
2015,life,66168,Minnesota Life Ins Co,62498454.0,1,0.39,2015_life.pdf
2015,life,66850,National Western Life Ins Co,3250690.0,1,7.56,2015_life.pdf
2015,life,66915,New York Life Ins Co,60116565.0,2,0.82,2015_life.pdf
2015,life,66974,North Amer Co Life & Hlth Ins,20588769.0,1,1.19,2015_life.pdf
2015,life,72125,Physicians Life Ins Co,8374889.0,1,2.93,2015_life.pdf
2015,life,68136,Protective Life Ins Co,32020232.0,1,0.77,2015_life.pdf
2015,life,68241,Prudential Ins Co Of Amer,95422295.0,3,0.77,2015_life.pdf
2015,life,67105,Reliastar Life Ins Co,20889661.0,3,3.53,2015_life.pdf
2015,life,68462,Reserve Natl Ins Co,591254.0,2,,2015_life.pdf
2015,life,68675,Security Benefit Life Ins Co,337052.0,1,,2015_life.pdf
2015,life,78662,Senior Life Ins Co,454681.0,1,,2015_life.pdf
2015,life,69477,Time Ins Co,1039418.0,1,23.65,2015_life.pdf
2015,life,86231,Transamerica Life Ins Co,41692123.0,6,3.54,2015_life.pdf
2015,life,66281,Transamerica Premier Life Ins Co,28922516.0,7,5.95,2015_life.pdf
2015,life,62596,Union Fidelity Life Ins Co,548756.0,1,,2015_life.pdf
2015,life,69922,United Home Life Ins Co,1290912.0,1,19.04,2015_life.pdf
2015,life,69930,United Ins Co Of Amer,2661910.0,7,64.63,2015_life.pdf
2015,life,69868,United Of Omaha Life Ins Co,35815350.0,1,0.69,2015_life.pdf
2015,life,79413,UnitedHealthcare Ins Co,4654179.0,1,5.28,2015_life.pdf
2015,life,70319,Washington Natl Ins Co,1037700.0,4,94.74,2015_life.pdf
2015,life,65900,Wilco Life Ins Co,1987007.0,12,148.43,2015_life.pdf
2016,annuity,60488,American Gen Life Ins Co,215558003.0,2,4.23,2016_annuity.pdf
2016,annuity,61689,Athene Ann & Life Co,118550213.0,2,7.68,2016_annuity.pdf
2016,annuity,61263,Bankers Life & Cas Co,44945571.0,2,20.27,2016_annuity.pdf
2016,annuity,79065,Delaware Life Ins Co,26332790.0,3,51.89,2016_annuity.pdf
2016,annuity,83607,Guggenheim Life & Ann Co,35393449.0,1,12.87,2016_annuity.pdf
2016,annuity,78077,Mony Life Ins Co Of Amer,23150.0,1,,2016_annuity.pdf
2016,annuity,66974,North Amer Co Life & Hlth Ins,68070697.0,1,6.69,2016_annuity.pdf
2016,annuity,86231,Transamerica Life Ins Co,69904680.0,1,6.52,2016_annuity.pdf
2016,auto,44245,21st Century Assur Co,4979337.0,1,1.83,2016_auto.pdf
2016,auto,34789,21st Century Centennial Ins Co,3390065.0,1,2.69,2016_auto.pdf
2016,auto,22667,Ace Amer Ins Co,10077722.0,1,0.9,2016_auto.pdf
2016,auto,14184,Acuity A Mut Ins Co,27724627.0,1,0.33,2016_auto.pdf
2016,auto,10324,Addison Ins Co,915785.0,1,,2016_auto.pdf
2016,auto,12188,Alfa Vision Ins Corp,12968885.0,6,4.21,2016_auto.pdf
2016,auto,42579,Allied Prop & Cas Ins Co,10613120.0,1,0.86,2016_auto.pdf
2016,auto,19240,Allstate Ind Co,9780644.0,2,1.86,2016_auto.pdf
2016,auto,19232,Allstate Ins Co,28987729.0,3,0.94,2016_auto.pdf
2016,auto,17230,Allstate Prop & Cas Ins Co,219362294.0,17,0.71,2016_auto.pdf
2016,auto,10730,American Access Cas Co,16231012.0,13,7.29,2016_auto.pdf
2016,auto,19941,American Commerce Ins Co,2005738.0,1,4.54,2016_auto.pdf
2016,auto,38237,American Country Ins Co,1655804.0,1,5.5,2016_auto.pdf
2016,auto,19275,American Family Mut Ins Co,119642371.0,14,1.07,2016_auto.pdf
2016,auto,10864,American Freedom Ins Co,9420087.0,9,8.7,2016_auto.pdf
2016,auto,23469,American Modern Home Ins Co,1587739.0,1,5.73,2016_auto.pdf
2016,auto,19283,American Standard Ins Co of WI,8789243.0,1,1.04,2016_auto.pdf
2016,auto,37214,American States Preferred Ins Co,12325053.0,4,2.96,2016_auto.pdf
2016,auto,27928,Amex Assur Co,,1,,2016_auto.pdf
2016,auto,11558,AssuranceAmerica Ins Co,3629846.0,1,2.51,2016_auto.pdf
2016,auto,18988,Auto Owners Ins Co,95043785.0,2,0.19,2016_auto.pdf
2016,auto,19658,Bristol W Ins Co,12911176.0,1,0.71,2016_auto.pdf
2016,auto,37770,CSAA Gen Ins Co,26740093.0,6,2.04,2016_auto.pdf
2016,auto,10464,Canal Ins Co,2822993.0,1,3.23,2016_auto.pdf
2016,auto,10642,Cherokee Ins Co,1001144.0,1,9.1,2016_auto.pdf
2016,auto,22640,Consolidated Ins Co,47025705.0,7,1.36,2016_auto.pdf
2016,auto,13692,Donegal Mut Ins Co,4447949.0,2,4.09,2016_auto.pdf
2016,auto,13688,Elephant Ins Co,1852944.0,1,4.91,2016_auto.pdf
2016,auto,26263,Erie Ins Co,4085605.0,1,2.23,2016_auto.pdf
2016,auto,26271,Erie Ins Exch,142878479.0,6,0.38,2016_auto.pdf
2016,auto,25712,Esurance Ins Co,18990020.0,4,1.92,2016_auto.pdf
2016,auto,10178,FCCI Ins Co,2944056.0,1,3.09,2016_auto.pdf
2016,auto,24201,Farmers Automobile Ins Assoc,20069427.0,4,1.81,2016_auto.pdf
2016,auto,10336,First Acceptance Ins Co Inc,9259173.0,6,5.9,2016_auto.pdf
2016,auto,13587,First Chicago Ins Co,18506956.0,13,6.4,2016_auto.pdf
2016,auto,14249,Founders Ins Co,22242099.0,23,9.42,2016_auto.pdf
2016,auto,14138,GEICO Advantage Ins Co,5190017.0,1,1.75,2016_auto.pdf
2016,auto,14139,GEICO Choice Ins Co,5502785.0,1,1.65,2016_auto.pdf
2016,auto,21253,Garrison Prop & Cas Ins Co,9244744.0,4,3.94,2016_auto.pdf
2016,auto,41491,Geico Cas Co,122557776.0,23,1.71,2016_auto.pdf
2016,auto,35882,Geico Gen Ins Co,34621260.0,7,1.84,2016_auto.pdf
2016,auto,22055,Geico Ind Co,18630773.0,2,0.98,2016_auto.pdf
2016,auto,10648,Geneva Ins Co,2392327.0,1,3.81,2016_auto.pdf
2016,auto,22063,Government Employees Ins Co,10410866.0,2,1.75,2016_auto.pdf
2016,auto,22098,Grain Dealers Mut Ins Co,620152.0,2,,2016_auto.pdf
2016,auto,10322,Grange Ind Ins Co,8405975.0,1,1.08,2016_auto.pdf
2016,auto,11371,Great West Cas Co,18014165.0,1,0.51,2016_auto.pdf
2016,auto,16144,Grinnell Select Ins Co,4466583.0,1,2.04,2016_auto.pdf
2016,auto,22292,Hanover Ins Co,15112045.0,1,0.6,2016_auto.pdf
2016,auto,30104,Hartford Underwriters Ins Co,3457750.0,1,2.63,2016_auto.pdf
2016,auto,14176,Hastings Mut Ins Co,24204144.0,2,0.75,2016_auto.pdf
2016,auto,29068,IDS Prop Cas Ins Co,5617876.0,1,1.62,2016_auto.pdf
2016,auto,21679,Illinois Farmers Ins Co,51406981.0,1,0.18,2016_auto.pdf
2016,auto,22624,Indiana Farmers Mut Ins Co,86188471.0,5,0.53,2016_auto.pdf
2016,auto,10922,Insuremax Ins Co,,1,,2016_auto.pdf
2016,auto,23035,Liberty Mut Fire Ins Co,7524699.0,2,2.42,2016_auto.pdf
2016,auto,11198,Loya Ins Co,809084.0,1,,2016_auto.pdf
2016,auto,21229,Memberselect Ins Co,10124740.0,1,0.9,2016_auto.pdf
2016,auto,34339,Metropolitan Grp Prop & Cas Ins Co,15954829.0,2,1.14,2016_auto.pdf
2016,auto,26298,Metropolitan Prop & Cas Ins Co,11188344.0,1,0.81,2016_auto.pdf
2016,auto,14621,Motorists Mut Ins Co,13925139.0,1,0.65,2016_auto.pdf
2016,auto,42447,National Gen Assur Co,3977762.0,1,2.29,2016_auto.pdf
2016,auto,23728,National Gen Ins Co,24446.0,1,,2016_auto.pdf
2016,auto,20052,National Liab & Fire Ins Co,1068699.0,1,8.52,2016_auto.pdf
2016,auto,28223,Nationwide Agribusiness Ins Co,20329178.0,2,0.9,2016_auto.pdf
2016,auto,10723,Nationwide Assur Co,854906.0,1,,2016_auto.pdf
2016,auto,23787,Nationwide Mut Ins Co,33889691.0,1,0.27,2016_auto.pdf
2016,auto,24171,Netherlands Ins Co The,3001703.0,1,3.03,2016_auto.pdf
2016,auto,24082,Ohio Security Ins Co,6435200.0,2,2.83,2016_auto.pdf
2016,auto,39098,Omni Ins Co,3003343.0,3,9.1,2016_auto.pdf
2016,auto,32700,Owners Ins Co,89742.0,1,,2016_auto.pdf
2016,auto,37648,Permanent Gen Assur Corp,19711791.0,15,6.93,2016_auto.pdf
2016,auto,12873,Privilege Underwriters Recp Exch,758108.0,1,,2016_auto.pdf
2016,auto,24260,Progressive Cas Ins Co,0.0,1,,2016_auto.pdf
2016,auto,44695,Progressive Paloverde Ins Co,213182048.0,32,1.37,2016_auto.pdf
2016,auto,38784,Progressive Southeastern Ins Co,201190928.0,11,0.5,2016_auto.pdf
2016,auto,32905,Property Owners Ins Co,19128456.0,1,0.48,2016_auto.pdf
2016,auto,25405,Safe Auto Ins Co,28279029.0,6,1.93,2016_auto.pdf
2016,auto,39012,Safeco Ins Co Of IL,0.0,1,,2016_auto.pdf
2016,auto,11215,Safeco Ins Co Of IN,105555471.0,8,0.69,2016_auto.pdf
2016,auto,12572,Selective Ins Co Of Amer,4658400.0,1,1.95,2016_auto.pdf
2016,auto,39926,Selective Ins Co Of The Southeast,2290835.0,1,3.97,2016_auto.pdf
2016,auto,23388,Shelter Mut Ins Co,21403921.0,3,1.28,2016_auto.pdf
2016,auto,19070,Standard Fire Ins Co,36165493.0,4,1.01,2016_auto.pdf
2016,auto,15199,Standard Prop & Cas Ins Co,6607498.0,1,1.38,2016_auto.pdf
2016,auto,38318,Starr Ind & Liab Co,1277919.0,1,7.13,2016_auto.pdf
2016,auto,25135,State Automobile Mut Ins Co,6773223.0,1,1.34,2016_auto.pdf
2016,auto,25143,State Farm Fire & Cas Co,72477038.0,8,1.01,2016_auto.pdf
2016,auto,25178,State Farm Mut Auto Ins Co,793745564.0,42,0.48,2016_auto.pdf
2016,auto,28886,Transguard Ins Co Of Amer Inc,201031.0,1,,2016_auto.pdf
2016,auto,28188,Travco Ins Co,16915349.0,2,1.08,2016_auto.pdf
2016,auto,25682,Travelers Ind Co Of CT,4661549.0,1,1.95,2016_auto.pdf
2016,auto,27120,Trumbull Ins Co,20643996.0,5,2.21,2016_auto.pdf
2016,auto,40118,Trustgard Ins Co,20390667.0,2,0.89,2016_auto.pdf
2016,auto,25968,USAA Cas Ins Co,23275590.0,5,1.96,2016_auto.pdf
2016,auto,18600,USAA Gen Ind Co,24431930.0,2,0.75,2016_auto.pdf
2016,auto,10655,Unique Ins Co,5641500.0,34,54.88,2016_auto.pdf
2016,auto,35319,United Automobile Ins Co,136025.0,3,,2016_auto.pdf
2016,auto,15288,United Farm Family Mut Ins Co,268310680.0,9,0.31,2016_auto.pdf
2016,auto,13021,United Fire & Cas Co,4212020.0,1,2.16,2016_auto.pdf
2016,auto,25941,United Serv Automobile Assn,30806720.0,2,0.59,2016_auto.pdf
2016,auto,10105,Victoria Select Ins Co,7684919.0,1,1.18,2016_auto.pdf
2016,auto,13137,Viking Ins Co Of WI,5057217.0,1,1.8,2016_auto.pdf
2016,auto,26131,Western Reserve Mut Cas Co,15066857.0,1,0.6,2016_auto.pdf
2016,auto,24120,Westfield Natl Ins Co,11427021.0,1,0.8,2016_auto.pdf
2016,auto,27090,Young Amer Ins Co,812920.0,6,,2016_auto.pdf
2016,health,52568,Advantage Hlth Solutions Inc,72793598.0,7,1.43,2016_health.pdf
2016,health,60054,Aetna Life Ins Co,278190382.0,6,0.32,2016_health.pdf
2016,health,82406,All Savers Ins Co,125596216.0,51,6.05,2016_health.pdf
2016,health,60186,Allstate Life Ins Co,423855.0,1,,2016_health.pdf
2016,health,60380,American Family Life Assur Co of Col,98099089.0,3,0.46,2016_health.pdf
2016,health,60488,American Gen Life Ins Co,2342403.0,2,12.72,2016_health.pdf
2016,health,60739,American Natl Ins Co,231353.0,1,,2016_health.pdf
2016,health,60895,American United Life Ins Co,15789366.0,1,0.94,2016_health.pdf
2016,health,28207,Anthem Ins Co Inc,2665108330.0,83,0.46,2016_health.pdf
2016,health,38245,BCS Ins Co,4596186.0,1,3.24,2016_health.pdf
2016,health,61239,Bankers Fidelity Life Ins Co,7763216.0,1,1.92,2016_health.pdf
2016,health,61263,Bankers Life & Cas Co,30119197.0,5,2.47,2016_health.pdf
2016,health,10142,CareSource IN,87024277.0,108,18.5,2016_health.pdf
2016,health,19518,Catlin Ins Co,370102.0,1,,2016_health.pdf
2016,health,67369,Cigna Hlth & Life Ins Co,186827963.0,2,0.16,2016_health.pdf
2016,health,62065,Colonial Penn Life Ins Co,21548899.0,4,2.77,2016_health.pdf
2016,health,68500,Continental Life Ins Co Brentwood,19492504.0,1,0.76,2016_health.pdf
2016,health,95831,Coordinated Care Corp,793945.0,47,,2016_health.pdf
2016,health,52634,Delta Dental Plan of IN Inc,79570870.0,3,0.56,2016_health.pdf
2016,health,96265,Dental Care Plus Inc,812503.0,1,,2016_health.pdf
2016,health,73474,Dentegra Ins Co,2651396.0,1,5.62,2016_health.pdf
2016,health,64149,EPIC Life Ins Co,1303900.0,1,11.43,2016_health.pdf
2016,health,26921,Everest Reins Co,232331.0,1,,2016_health.pdf
2016,health,62324,Freedom Life Ins Co Of Amer,5518645.0,3,8.1,2016_health.pdf
2016,health,70025,Genworth Life Ins Co,49476487.0,3,0.9,2016_health.pdf
2016,health,62286,Golden Rule Ins Co,58672382.0,6,1.52,2016_health.pdf
2016,health,92711,HCC Life Ins Co,67347586.0,2,0.44,2016_health.pdf
2016,health,70815,Hartford Life & Accident Ins Co,28006108.0,1,0.53,2016_health.pdf
2016,health,95885,Humana Hlth Plan Inc,20520379.0,6,4.36,2016_health.pdf
2016,health,73288,Humana Ins Co,193610051.0,21,1.62,2016_health.pdf
2016,health,70580,Humanadental Ins Co,11400930.0,2,2.61,2016_health.pdf
2016,health,13164,Indiana University Hlth Plans Inc,75133537.0,8,1.59,2016_health.pdf
2016,health,65838,John Hancock Life Ins Co USA,28482498.0,1,0.52,2016_health.pdf
2016,health,65498,Life Ins Co Of N Amer,28986744.0,1,0.51,2016_health.pdf
2016,health,65676,Lincoln Natl Life Ins Co,36855748.0,1,0.4,2016_health.pdf
2016,health,15584,MDwise Marketplace Inc,138600170.0,46,4.95,2016_health.pdf
2016,health,65978,Metropolitan Life Ins Co,85527415.0,4,0.7,2016_health.pdf
2016,health,71412,Mutual Of Omaha Ins Co,24035655.0,1,0.62,2016_health.pdf
2016,health,82538,National Hlth Ins Co,3549550.0,1,4.2,2016_health.pdf
2016,health,95436,Physicians Hlth Plan of N IN Inc,181179012.0,3,0.25,2016_health.pdf
2016,health,80578,Physicians Mut Ins Co,9031000.0,2,3.3,2016_health.pdf
2016,health,68047,Professional Ins Co,224225.0,1,,2016_health.pdf
2016,health,68241,Prudential Ins Co Of Amer,16220702.0,1,0.92,2016_health.pdf
2016,health,68284,Pyramid Life Ins Co,2356407.0,1,6.32,2016_health.pdf
2016,health,68381,Reliance Standard Life Ins Co,42456302.0,3,1.05,2016_health.pdf
2016,health,68462,Reserve Natl Ins Co,13670194.0,3,3.27,2016_health.pdf
2016,health,76325,Senior Hlth Ins Co of PA,2785694.0,1,5.35,2016_health.pdf
2016,health,95812,Southeastern IN Hlth Org Inc,35130936.0,3,1.27,2016_health.pdf
2016,health,69019,Standard Ins Co,18726991.0,1,0.8,2016_health.pdf
2016,health,69078,Standard Security Life Ins Co Of NY,14308114.0,3,3.12,2016_health.pdf
2016,health,38318,Starr Ind & Liab Co,354100.0,1,,2016_health.pdf
2016,health,69477,Time Ins Co,30511883.0,3,1.47,2016_health.pdf
2016,health,86231,Transamerica Life Ins Co,27239186.0,5,2.74,2016_health.pdf
2016,health,66281,Transamerica Premier Life Ins Co,33260639.0,1,0.45,2016_health.pdf
2016,health,97772,US Hlth & Life Ins Co Inc,4107799.0,1,3.63,2016_health.pdf
2016,health,11121,Unified Life Ins Co,2344875.0,6,38.13,2016_health.pdf
2016,health,69868,United Of Omaha Life Ins Co,90914439.0,3,0.49,2016_health.pdf
2016,health,79413,UnitedHealthcare Ins Co,1565111419.0,49,0.47,2016_health.pdf
2016,health,97179,UnitedHealthcare Life Ins Co,90893837.0,25,4.1,2016_health.pdf
2016,health,62235,Unum Life Ins Co Of Amer,44228468.0,1,0.34,2016_health.pdf
2016,health,70319,Washington Natl Ins Co,20405831.0,2,1.46,2016_health.pdf
2016,health,16535,Zurich Amer Ins Co,13835753.0,1,1.08,2016_health.pdf
2016,homeowners,19240,Allstate Ind Co,3135849.0,1,5.15,2016_homeowners.pdf
2016,homeowners,19232,Allstate Ins Co,39591393.0,3,1.22,2016_homeowners.pdf
2016,homeowners,17230,Allstate Prop & Cas Ins Co,45547280.0,5,1.77,2016_homeowners.pdf
2016,homeowners,37907,Allstate Vehicle & Prop Ins Co,49856801.0,8,2.59,2016_homeowners.pdf
2016,homeowners,19275,American Family Mut Ins Co,84519004.0,9,1.72,2016_homeowners.pdf
2016,homeowners,28401,American Natl Prop & Cas Co,3655934.0,1,4.42,2016_homeowners.pdf
2016,homeowners,42978,American Security Ins Co,227871.0,1,,2016_homeowners.pdf
2016,homeowners,10921,CSAA Fire & Cas Ins Co,17308442.0,5,4.67,2016_homeowners.pdf
2016,homeowners,10395,Citizens Ins Co Of The Midwest,11915176.0,2,2.71,2016_homeowners.pdf
2016,homeowners,29734,Conifer Ins Co,2697353.0,1,5.99,2016_homeowners.pdf
2016,homeowners,22640,Consolidated Ins Co,36610526.0,3,1.32,2016_homeowners.pdf
2016,homeowners,26263,Erie Ins Co,57635841.0,4,1.12,2016_homeowners.pdf
2016,homeowners,26271,Erie Ins Exch,47829824.0,4,1.35,2016_homeowners.pdf
2016,homeowners,14176,Hastings Mut Ins Co,14902465.0,1,1.08,2016_homeowners.pdf
2016,homeowners,13927,Homesite Ins Co Of The Midwest,16020294.0,3,3.03,2016_homeowners.pdf
2016,homeowners,29068,IDS Prop Cas Ins Co,7122894.0,4,9.07,2016_homeowners.pdf
2016,homeowners,21679,Illinois Farmers Ins Co,12681456.0,1,1.27,2016_homeowners.pdf
2016,homeowners,22624,Indiana Farmers Mut Ins Co,48721331.0,2,0.66,2016_homeowners.pdf
2016,homeowners,33600,LM Ins Corp,11695953.0,1,1.38,2016_homeowners.pdf
2016,homeowners,26123,Lightning Rod Mut Ins Co,9917072.0,2,3.26,2016_homeowners.pdf
2016,homeowners,34339,Metropolitan Grp Prop & Cas Ins Co,5907391.0,1,2.74,2016_homeowners.pdf
2016,homeowners,26093,Nationwide Affinity Co of Amer,19378362.0,1,0.83,2016_homeowners.pdf
2016,homeowners,23760,Nationwide Gen Ins Co,2983865.0,1,5.42,2016_homeowners.pdf
2016,homeowners,32700,Owners Ins Co,343720.0,1,,2016_homeowners.pdf
2016,homeowners,32905,Property Owners Ins Co,69423093.0,3,0.7,2016_homeowners.pdf
2016,homeowners,11215,Safeco Ins Co Of IN,80179080.0,3,0.6,2016_homeowners.pdf
2016,homeowners,19259,Selective Ins Co Of SC,10859545.0,1,1.49,2016_homeowners.pdf
2016,homeowners,23388,Shelter Mut Ins Co,13640080.0,1,1.18,2016_homeowners.pdf
2016,homeowners,42986,Standard Guar Ins Co,13287.0,2,,2016_homeowners.pdf
2016,homeowners,15199,Standard Prop & Cas Ins Co,5376584.0,1,3.01,2016_homeowners.pdf
2016,homeowners,25135,State Automobile Mut Ins Co,3792084.0,1,4.26,2016_homeowners.pdf
2016,homeowners,25143,State Farm Fire & Cas Co,505746115.0,24,0.77,2016_homeowners.pdf
2016,homeowners,28188,Travco Ins Co,40455080.0,3,1.2,2016_homeowners.pdf
2016,homeowners,27998,Travelers Home & Marine Ins Co,1697642.0,1,9.52,2016_homeowners.pdf
2016,homeowners,27120,Trumbull Ins Co,7265688.0,1,2.22,2016_homeowners.pdf
2016,homeowners,40118,Trustgard Ins Co,9802315.0,1,1.65,2016_homeowners.pdf
2016,homeowners,15288,United Farm Family Mut Ins Co,140583062.0,5,0.57,2016_homeowners.pdf
2016,homeowners,10861,Universal Prop & Cas Ins,5432316.0,2,5.95,2016_homeowners.pdf
2016,homeowners,15407,Wolverine Mut Ins Co,3261979.0,1,4.95,2016_homeowners.pdf
2016,life,62200,Accordia Life & Ann Co,14320054.0,33,34.0,2016_life.pdf
2016,life,12321,American Continental Ins Co,1664051.0,1,8.87,2016_life.pdf
2016,life,60488,American Gen Life Ins Co,34695859.0,10,4.25,2016_life.pdf
2016,life,60577,American Income Life Ins Co,20748587.0,4,2.84,2016_life.pdf
2016,life,60895,American United Life Ins Co,52814860.0,3,0.84,2016_life.pdf
2016,life,61689,Athene Ann & Life Co,2721853.0,27,146.35,2016_life.pdf
2016,life,61212,Baltimore Life Ins Co,2027728.0,1,7.28,2016_life.pdf
2016,life,61263,Bankers Life & Cas Co,19854802.0,3,2.23,2016_life.pdf
2016,life,80799,Celtic Insurance Company,4913000.0,2,6.01,2016_life.pdf
2016,life,62065,Colonial Penn Life Ins Co,6028001.0,1,2.45,2016_life.pdf
2016,life,76023,Columbian Life Ins Co,4432010.0,1,3.33,2016_life.pdf
2016,life,77828,Companion Life Ins Co,1910376.0,1,7.72,2016_life.pdf
2016,life,62308,Connecticut Gen Life Ins Co,2749066.0,1,5.37,2016_life.pdf
2016,life,71404,Continental Gen Ins Co,410308.0,1,,2016_life.pdf
2016,life,63223,Federal Life Ins Co,351629.0,1,,2016_life.pdf
2016,life,63274,Fidelity & Guar Life Ins Co,3891573.0,1,3.79,2016_life.pdf
2016,life,63290,Fidelity Life Assn A Legal Reserve L,2424273.0,2,12.17,2016_life.pdf
2016,life,91642,Forethought Life Ins Co,14925304.0,1,0.99,2016_life.pdf
2016,life,65536,Genworth Life & Ann Ins Co,17914108.0,1,0.82,2016_life.pdf
2016,life,91472,Globe Life & Accident Ins Co,18951618.0,9,7.01,2016_life.pdf
2016,life,90212,Great Southern Life Ins Co,952663.0,1,,2016_life.pdf
2016,life,65056,Jackson Natl Life Ins Co,16527112.0,1,0.89,2016_life.pdf
2016,life,65838,John Hancock Life Ins Co USA,54215724.0,3,0.82,2016_life.pdf
2016,life,68543,Liberty Bankers Life Ins Co,342292.0,1,,2016_life.pdf
2016,life,65315,Liberty Life Assur Co Of Boston,24282300.0,1,0.61,2016_life.pdf
2016,life,65927,Lincoln Heritage Life Ins Co,6273586.0,1,2.35,2016_life.pdf
2016,life,65676,Lincoln Natl Life Ins Co,128068992.0,2,0.23,2016_life.pdf
2016,life,65781,Madison Natl Life Ins Co Inc,5898176.0,1,2.5,2016_life.pdf
2016,life,87726,Metlife Ins Co USA,30912446.0,1,0.48,2016_life.pdf
2016,life,65978,Metropolitan Life Ins Co,164244458.0,5,0.45,2016_life.pdf
2016,life,66087,Mid West Natl Life Ins Co Of TN,194777.0,2,,2016_life.pdf
2016,life,66044,Midland Natl Life Ins Co,29561389.0,1,0.5,2016_life.pdf
2016,life,66168,Minnesota Life Ins Co,57385896.0,1,0.26,2016_life.pdf
2016,life,78077,Mony Life Ins Co Of Amer,5936886.0,1,2.48,2016_life.pdf
2016,life,66869,Nationwide Life Ins Co,14553687.0,1,1.01,2016_life.pdf
2016,life,66915,New York Life Ins Co,62550220.0,1,0.24,2016_life.pdf
2016,life,66974,North Amer Co Life & Hlth Ins,25769794.0,1,0.57,2016_life.pdf
2016,life,67091,Northwestern Mut Life Ins Co,223021783.0,1,0.07,2016_life.pdf
2016,life,67172,Ohio Natl Life Ins Co,9520304.0,1,1.55,2016_life.pdf
2016,life,76112,Oxford Life Ins Co,2413356.0,2,12.23,2016_life.pdf
2016,life,65919,Primerica Life Ins Co,27145734.0,1,0.54,2016_life.pdf
2016,life,68241,Prudential Ins Co Of Amer,94023643.0,5,0.78,2016_life.pdf
2016,life,68381,Reliance Standard Life Ins Co,14349037.0,1,1.03,2016_life.pdf
2016,life,68713,Security Life Of Denver Ins Co,7273226.0,1,2.03,2016_life.pdf
2016,life,68810,Sentry Life Ins Co,1013781.0,1,14.55,2016_life.pdf
2016,life,69108,State Farm Life Ins Co,108595245.0,3,0.41,2016_life.pdf
2016,life,69116,State Life Ins Co,14906779.0,1,0.99,2016_life.pdf
2016,life,69477,Time Ins Co,980779.0,1,,2016_life.pdf
2016,life,86231,Transamerica Life Ins Co,38351948.0,4,1.54,2016_life.pdf
2016,life,66281,Transamerica Premier Life Ins Co,30008937.0,10,4.92,2016_life.pdf
2016,life,70408,Union Security Ins Co,3545439.0,1,4.16,2016_life.pdf
2016,life,69892,United Farm Family Life Ins Co,105108031.0,2,0.28,2016_life.pdf
2016,life,69930,United Ins Co Of Amer,2495160.0,2,11.83,2016_life.pdf
2016,life,69868,United Of Omaha Life Ins Co,39337155.0,3,1.13,2016_life.pdf
2016,life,70106,United States Life Ins Co in the Cit,1666237.0,1,8.85,2016_life.pdf
2016,life,62235,Unum Life Ins Co Of Amer,17266903.0,1,0.85,2016_life.pdf
2016,life,70319,Washington Natl Ins Co,1046595.0,1,14.1,2016_life.pdf
2016,life,70335,West Coast Life Ins Co,10789477.0,1,1.37,2016_life.pdf
2016,life,70483,Western & Southern Life Ins Co,14649632.0,3,3.02,2016_life.pdf
2016,life,62413,Wilcac Life Ins Co,378140.0,1,,2016_life.pdf
